Var1,Var2,Var3,Var4,Var5,Var6
0,0,0.314159265358979,3.61283155162826,5.71192883797004,-8.49101815051731
0,0,0.314159265358979,3.76991118430775,0.404203666604559,-3.59933459001792
0,0,0.314159265358979,3.92699081698724,-5.12950130046049,1.23395588248775
0,0,0.314159265358979,4.08407044966673,-10.7904213821958,5.4538425385948
0,0,0.314159265358979,4.24115008234622,-16.3116272796372,8.94081962559582
0,0,0.314159265358979,4.39822971502571,-21.5337465589319,11.5859518848787
0,0,0.314159265358979,4.5553093477052,-25.9661957496737,13.5589390343356
0,0,0.314159265358979,4.71238898038469,-28.7849105151972,14.8241120640248
0,0,0.314159265358979,4.86946861306418,-29.4362582333757,14.9370224160197
0,0,0.314159265358979,5.02654824574367,-27.7829322364679,13.8339897833807
0,0,0.314159265358979,5.18362787842316,-24.0565550720008,11.4774097175489
0,0,0.314159265358979,5.34070751110265,-18.6668295669055,7.85507323966817
0,0,0.314159265358979,5.49778714378214,-12.0147642076248,3.08516253895527
0,0,0.314159265358979,5.65486677646163,-4.36904330813209,-2.55601985207927
0,0,0.314159265358979,5.81194640914112,4.02301368297752,-9.35953759691898
0,0,0.314159265358979,5.96902604182061,12.6153126501531,-17.192876265238
0,0,0.314159265358979,6.1261056745001,20.9331480772387,-25.5424423528252
0,0,0.314159265358979,6.28318530717959,28.6531776840204,-34.3226614240663
0,0,0.471238898038469,0,38.1168202376278,-47.8782823038342
0,0,0.471238898038469,0.314159265358979,47.786249702507,-63.4062721265723
0,0,0.471238898038469,0.471238898038469,51.0444907284987,-70.2754372104447
0,0,0.471238898038469,0.628318530717959,53.291910557319,-76.4866660003577
0,0,0.471238898038469,0.785398163397448,54.5979903474574,-82.0741643421467
0,0,0.471238898038469,0.942477796076938,55.0492379349079,-87.1063485664584
0,0,0.471238898038469,1.09955742875643,54.7398554003819,-91.6630160792685
0,0,0.471238898038469,1.25663706143592,53.7649611483227,-94.2044006607717
0,0,0.471238898038469,1.41371669411541,52.2159927941052,-87.1594923140891
0,0,0.471238898038469,1.5707963267949,50.1777391535923,-80.1941345406167
0,0,0.471238898038469,1.72787595947439,47.7264710667937,-73.5666396171053
0,0,0.471238898038469,1.88495559215388,44.9287618841564,-67.0552920117593
0,0,0.471238898038469,2.04203522483337,41.9441776558934,-60.891194948941
0,0,0.471238898038469,2.19911485751286,38.7505133451463,-54.8469567499852
0,0,0.471238898038469,2.35619449019234,35.3427063642537,-49.0416333322644
0,0,0.471238898038469,2.51327412287183,31.7400675497391,-43.4229984158421
0,0,0.471238898038469,2.67035375555132,27.9523030410043,-37.8584989273534
0,0,0.471238898038469,2.82743338823081,23.9811741895175,-32.5740849363398
0,0,0.471238898038469,2.9845130209103,19.823023074609,-27.2264074388627
0,0,0.471238898038469,3.14159265358979,15.4723193055755,-22.1042638934159
0,0,0.471238898038469,3.29867228626928,10.9591366318771,-17.3157377390004
0,0,0.471238898038469,3.45575191894877,6.29572454762175,-12.4172361984008
0,0,0.471238898038469,3.61283155162826,1.47299153443166,-7.94229153501169
0,0,0.471238898038469,3.76991118430775,-3.4461687349558,-3.97720447012021
0,0,0.471238898038469,3.92699081698724,-8.35397940036408,-0.368366498760935
0,0,0.471238898038469,4.08407044966673,-13.0776352528521,2.86190890667706
0,0,0.471238898038469,4.24115008234622,-17.3545258976921,5.31300036638476
0,0,0.471238898038469,4.39822971502571,-20.5641856642925,6.88980486002978
0,0,0.471238898038469,4.5553093477052,-22.4880986185416,7.51031255626995
0,0,0.471238898038469,4.71238898038469,-22.7201810461982,7.44747789747557
0,0,0.471238898038469,4.86946861306418,-20.9582668621938,6.37175118423457
0,0,0.471238898038469,5.02654824574367,-17.4449264129076,4.11165929346772
0,0,0.471238898038469,5.18362787842316,-12.2820770983138,0.645356427220833
0,0,0.471238898038469,5.34070751110265,-5.96324403154565,-4.0217121162211
0,0,0.471238898038469,5.49778714378214,1.36416544708288,-9.4735122159566
0,0,0.471238898038469,5.65486677646163,9.10576096630209,-15.9702503361277
0,0,0.471238898038469,5.81194640914112,17.1261553434108,-23.4726000882836
0,0,0.471238898038469,5.96902604182061,24.7805410762714,-31.2548418920327
0,0,0.471238898038469,6.1261056745001,31.784121285543,-39.5467005197119
0,0,0.471238898038469,6.28318530717959,38.1168202376279,-47.8782823038341
0,0,0.628318530717959,0,45.1786121420771,-59.1449703365507
0,0,0.628318530717959,0.314159265358979,51.8953886460565,-72.1388661532446
0,0,0.628318530717959,0.471238898038469,53.8318356568222,-77.7129605226363
0,0,0.628318530717959,0.628318530717959,54.8908838072998,-82.7522788334371
0,0,0.628318530717959,0.785398163397448,55.1483789733263,-87.3199183151548
0,0,0.628318530717959,0.942477796076938,54.688232995479,-91.4849654729771
0,0,0.628318530717959,1.09955742875643,53.59635665295,-91.2440963514698
0,0,0.628318530717959,1.25663706143592,51.9564542405902,-84.6960091669532
0,0,0.628318530717959,1.41371669411541,49.8472358688437,-78.1688794016405
0,0,0.628318530717959,1.5707963267949,47.3406108318515,-71.898461734247
0,0,0.628318530717959,1.72787595947439,44.5122839299747,-65.6901546207943
0,0,0.628318530717959,1.88495559215388,41.5238194266474,-59.7690494742883
0,0,0.628318530717959,2.04203522483337,38.3070309415608,-54.1328821240447
0,0,0.628318530717959,2.19911485751286,34.894873763763,-48.5470760630111
0,0,0.628318530717959,2.35619449019234,31.3113723280712,-43.2527522250566
0,0,0.628318530717959,2.51327412287183,27.5725129160645,-38.1617445836341
0,0,0.628318530717959,2.67035375555132,23.687843050328,-33.1126801108677
0,0,0.628318530717959,2.82743338823081,19.66588712559,-28.3605062027058
0,0,0.628318530717959,2.9845130209103,15.6116029553091,-23.7308586506229
0,0,0.628318530717959,3.14159265358979,11.4218906734361,-19.2287772340577
0,0,0.628318530717959,3.29867228626928,7.12183302693313,-15.1092388641546
0,0,0.628318530717959,3.45575191894877,2.75739365153117,-11.2301467646263
0,0,0.628318530717959,3.61283155162826,-1.59427431657404,-7.58273442524488
0,0,0.628318530717959,3.76991118430775,-5.81208374048374,-4.50347918563033
0,0,0.628318530717959,3.92699081698724,-9.71665093118474,-2.0726511237367
0,0,0.628318530717959,4.08407044966673,-12.9489223855001,-0.032888968288276
0,0,0.628318530717959,4.24115008234622,-15.2536396313606,1.30565089563382
0,0,0.628318530717959,4.39822971502571,-16.3573664581722,1.73999172369761
0,0,0.628318530717959,4.5553093477052,-15.9880368413266,1.20133889045211
0,0,0.628318530717959,4.71238898038469,-14.0154547849285,-0.25325733909574
0,0,0.628318530717959,4.86946861306418,-10.5017447951097,-2.51467570760461
0,0,0.628318530717959,5.02654824574367,-5.67879770949361,-5.90974951357748
0,0,0.628318530717959,5.18362787842316,0.374243031458533,-10.4349590395713
0,0,0.628318530717959,5.34070751110265,7.1272164064579,-15.8138983240842
0,0,0.628318530717959,5.49778714378214,14.265422077014,-22.0307370502035
0,0,0.628318530717959,5.65486677646163,21.5448924917147,-29.0486034626329
0,0,0.628318530717959,5.81194640914112,28.4635589499963,-36.4996525873649
0,0,0.628318530717959,5.96902604182061,34.7825044352623,-44.1568986429184
0,0,0.628318530717959,6.1261056745001,40.3704556826285,-51.7992696280937
0,0,0.628318530717959,6.28318530717959,45.1786121420771,-59.1449703365506
0,0,0.785398163397448,0,49.8962810615024,-68.0737153037169
0,0,0.785398163397448,0.314159265358979,53.976013731282,-78.6036561865102
0,0,0.785398163397448,0.471238898038469,54.7810481555863,-83.1294776527667
0,0,0.785398163397448,0.628318530717959,54.8453783134843,-87.2672058240628
0,0,0.785398163397448,0.785398163397448,54.2427278744011,-91.0732984305393
0,0,0.785398163397448,0.942477796076938,53.0496051313121,-87.0883243981452
0,0,0.785398163397448,1.09955742875643,51.3415501203999,-81.1384147355466
0,0,0.785398163397448,1.25663706143592,49.1905733316433,-75.1898589189478
0,0,0.785398163397448,1.41371669411541,46.663446855212,-69.3834514397686
0,0,0.785398163397448,1.5707963267949,43.8869313487704,-63.5683581143439
0,0,0.785398163397448,1.72787595947439,40.8988712649008,-57.9877181963653
0,0,0.785398163397448,1.88495559215388,37.6997884164398,-52.6752741115328
0,0,0.785398163397448,2.04203522483337,34.324639461401,-47.4700870182153
0,0,0.785398163397448,2.19911485751286,30.8011643680565,-42.4428819250178
0,0,0.785398163397448,2.35619449019234,27.1508067341166,-37.7005061443402
0,0,0.785398163397448,2.51327412287183,23.3903317663352,-33.103738431295
0,0,0.785398163397448,2.67035375555132,19.6016793497637,-28.6246140983771
0,0,0.785398163397448,2.82743338823081,15.7810584122161,-24.4687605446006
0,0,0.785398163397448,2.9845130209103,11.8930211486756,-20.5294412872056
0,0,0.785398163397448,3.14159265358979,7.97481129969761,-16.7240273519089
0,0,0.785398163397448,3.29867228626928,4.08493445547386,-13.3544983882892
0,0,0.785398163397448,3.45575191894877,0.311931574614661,-10.4676555366985
0,0,0.785398163397448,3.61283155162826,-3.21633768812221,-7.73097450638154
0,0,0.785398163397448,3.76991118430775,-6.3133884318684,-5.62339042360402
0,0,0.785398163397448,3.92699081698724,-8.67823367926722,-4.21747706884423
0,0,0.785398163397448,4.08407044966673,-10.1661675301455,-3.50991015462067
0,0,0.785398163397448,4.24115008234622,-10.5447783673485,-3.33117534928371
0,0,0.785398163397448,4.39822971502571,-9.64439713908597,-4.07594857953357
0,0,0.785398163397448,4.5553093477052,-7.40889459306972,-5.79459932732544
0,0,0.785398163397448,4.71238898038469,-3.88092228291195,-8.4492030849687
0,0,0.785398163397448,4.86946861306418,0.89869362887508,-11.8399475318057
0,0,0.785398163397448,5.02654824574367,6.51692632202727,-16.2782774415524
0,0,0.785398163397448,5.18362787842316,12.6549131409153,-21.6033267770691
0,0,0.785398163397448,5.34070751110265,19.2031607740037,-27.5670380202477
0,0,0.785398163397448,5.49778714378214,25.7208952718069,-34.1946348116186
0,0,0.785398163397448,5.65486677646163,31.8896168174658,-41.2383952206613
0,0,0.785398163397448,5.81194640914112,37.5008088273059,-48.3715892125548
0,0,0.785398163397448,5.96902604182061,42.4019330611809,-55.334525655401
0,0,0.785398163397448,6.1261056745001,46.5441760819988,-61.9406858660405
0,0,0.785398163397448,6.28318530717959,49.8962810615024,-68.0737153037169
0,0,0.942477796076938,0,52.5230858753076,-74.9108400165962
0,0,0.942477796076938,0.314159265358979,54.3320093422675,-83.4989088202571
0,0,0.942477796076938,0.471238898038469,54.1913045249513,-87.2380458668451
0,0,0.942477796076938,0.628318530717959,53.4379719745174,-87.336374668608
0,0,0.942477796076938,0.785398163397448,52.1401460793061,-82.418701635954
0,0,0.942477796076938,0.942477796076938,50.3658251681343,-77.09213763769
0,0,0.942477796076938,1.09955742875643,48.1805887638543,-71.6833624954723
0,0,0.942477796076938,1.25663706143592,45.7000652506151,-66.3414436867398
0,0,0.942477796076938,1.41371669411541,42.9652624525417,-60.9425888129221
0,0,0.942477796076938,1.5707963267949,39.9978190991448,-55.7260459388601
0,0,0.942477796076938,1.72787595947439,36.8398596249882,-50.7394534088285
0,0,0.942477796076938,1.88495559215388,33.5274585224368,-45.9399468452635
0,0,0.942477796076938,2.04203522483337,30.0911039298302,-41.2016610223686
0,0,0.942477796076938,2.19911485751286,26.5566974621901,-36.7347773582158
0,0,0.942477796076938,2.35619449019234,22.9472329563796,-32.5611967700976
0,0,0.942477796076938,2.51327412287183,19.3924298143327,-28.4427060048441
0,0,0.942477796076938,2.67035375555132,15.8182351945125,-24.5735564613718
0,0,0.942477796076938,2.82743338823081,12.2408405233428,-21.0660146421198
0,0,0.942477796076938,2.9845130209103,8.70839574354524,-17.8161331227778
0,0,0.942477796076938,3.14159265358979,5.28971865492842,-14.7745801526163
0,0,0.942477796076938,3.29867228626928,2.08083930172313,-12.2294569450521
0,0,0.942477796076938,3.45575191894877,-0.789679326616337,-10.2388734044521
0,0,0.942477796076938,3.61283155162826,-3.15262685175361,-8.56841191189753
0,0,0.942477796076938,3.76991118430775,-4.77568570920758,-7.49997031309707
0,0,0.942477796076938,3.92699081698724,-5.53959160381057,-7.18211970957124
0,0,0.942477796076938,4.08407044966673,-5.2852794473496,-7.67015114068066
0,0,0.942477796076938,4.24115008234622,-3.91749079002755,-8.713060015393
0,0,0.942477796076938,4.39822971502571,-1.3245404800504,-10.631917608155
0,0,0.942477796076938,4.5553093477052,2.35719834760827,-13.4972544254604
0,0,0.942477796076938,4.71238898038469,6.93017820307145,-17.1585027370544
0,0,0.942477796076938,4.86946861306418,12.1518760700456,-21.5597158428728
0,0,0.942477796076938,5.02654824574367,17.7932615348136,-26.8577555849224
0,0,0.942477796076938,5.18362787842316,23.7379814378429,-32.6033320775545
0,0,0.942477796076938,5.34070751110265,29.5491077973227,-38.9159421966098
0,0,0.942477796076938,5.49778714378214,35.006425571743,-45.5067505195374
0,0,0.942477796076938,5.65486677646163,39.9336202663127,-52.109184169228
0,0,0.942477796076938,5.81194640914112,44.202183847006,-58.512059838832
0,0,0.942477796076938,5.96902604182061,47.7307907990655,-64.5366213829113
0,0,0.942477796076938,6.1261056745001,50.4808873746057,-69.9546183321205
0,0,0.942477796076938,6.28318530717959,52.5230858753076,-74.9108400165962
0,0,1.09955742875643,0,53.4738924070363,-80.1943784121052
0,0,1.09955742875643,0.314159265358979,53.304821653503,-86.4282985937148
0,0,1.09955742875643,0.471238898038469,52.3801489130077,-82.5586966515209
0,0,1.09955742875643,0.628318530717959,50.9755641063946,-77.97582387317
0,0,1.09955742875643,0.785398163397448,49.1516374094123,-73.0629368131599
0,0,1.09955742875643,0.942477796076938,46.9668910224101,-68.0540151398738
0,0,1.09955742875643,1.09955742875643,44.4765096500178,-63.083987272416
0,0,1.09955742875643,1.25663706143592,41.7314819610299,-58.0707236712239
0,0,1.09955742875643,1.41371669411541,38.7780863392428,-53.1733467824978
0,0,1.09955742875643,1.5707963267949,35.657696540767,-48.4815513456828
0,0,1.09955742875643,1.72787595947439,32.4069379972098,-44.0264817923212
0,0,1.09955742875643,1.88495559215388,29.0582693955683,-39.6008780104986
0,0,1.09955742875643,2.04203522483337,25.6410948940012,-35.392777221772
0,0,1.09955742875643,2.19911485751286,22.2229427085609,-31.4740443015283
0,0,1.09955742875643,2.35619449019234,18.8704338808054,-27.8264385034462
0,0,1.09955742875643,2.51327412287183,15.5312523715138,-24.2289152333666
0,0,1.09955742875643,2.67035375555132,12.2482084899723,-21.0002090545698
0,0,1.09955742875643,2.82743338823081,9.07860985914486,-18.1835479224309
0,0,1.09955742875643,2.9845130209103,6.09923990830534,-15.6413077120896
0,0,1.09955742875643,3.14159265358979,3.41050114664765,-13.4213629585967
0,0,1.09955742875643,3.29867228626928,1.13802948924656,-11.7637803938585
0,0,1.09955742875643,3.45575191894877,-0.570750266169838,-10.7230140576737
0,0,1.09955742875643,3.61283155162826,-1.55059110623461,-10.1245037351826
0,0,1.09955742875643,3.76991118430775,-1.67603139652942,-10.1424142924476
0,0,1.09955742875643,3.92699081698724,-0.815132892772667,-10.9492975290232
0,0,1.09955742875643,4.08407044966673,1.07011270452648,-12.5824916289515
0,0,1.09955742875643,4.24115008234622,3.94501179931395,-14.7943219414098
0,0,1.09955742875643,4.39822971502571,7.69589668572519,-17.8393474392517
0,0,1.09955742875643,4.5553093477052,12.1459527265703,-21.7667356256738
0,0,1.09955742875643,4.71238898038469,17.0784668879321,-26.2378915194462
0,0,1.09955742875643,4.86946861306418,22.34348229994,-31.4807022340953
0,0,1.09955742875643,5.02654824574367,27.7408733922181,-37.1315634521887
0,0,1.09955742875643,5.18362787842316,32.9482522469249,-43.205067359075
0,0,1.09955742875643,5.34070751110265,37.7808026245541,-49.4356344049015
0,0,1.09955742875643,5.49778714378214,42.0923035211001,-55.6006453643334
0,0,1.09955742875643,5.65486677646163,45.7778960497222,-61.5133892395315
0,0,1.09955742875643,5.81194640914112,48.7729829663244,-66.8784830295159
0,0,1.09955742875643,5.96902604182061,51.0490861397194,-71.8173435538203
0,0,1.09955742875643,6.1261056745001,52.6077844914564,-76.2058173061316
0,0,1.09955742875643,6.28318530717959,53.4738924070363,-80.1943784121052
0,0,1.25663706143592,0,53.1718582488385,-84.4547790028284
0,0,1.25663706143592,0.314159265358979,51.4120006447087,-78.6409193578201
0,0,1.25663706143592,0.471238898038469,49.8410194064771,-74.2072938619185
0,0,1.25663706143592,0.628318530717959,47.8854678236971,-69.4857454351118
0,0,1.25663706143592,0.785398163397448,45.6005893066827,-64.6949561789207
0,0,1.25663706143592,0.942477796076938,43.0387354364276,-59.9500642672755
0,0,1.25663706143592,1.09955742875643,40.2486553307842,-55.2451073663431
0,0,1.25663706143592,1.25663706143592,37.2751102765351,-50.5662880514364
0,0,1.25663706143592,1.41371669411541,34.1588086846158,-46.0846654013271
0,0,1.25663706143592,1.5707963267949,30.9367006661657,-41.8331859973251
0,0,1.25663706143592,1.72787595947439,27.6427055699252,-37.7452895687975
0,0,1.25663706143592,1.88495559215388,24.3333182781281,-33.7350002804316
0,0,1.25663706143592,2.04203522483337,21.1029550172897,-30.0160697008779
0,0,1.25663706143592,2.19911485751286,17.8915779834935,-26.6207208966039
0,0,1.25663706143592,2.35619449019234,14.7392071570558,-23.406242493135
0,0,1.25663706143592,2.51327412287183,11.6964036336165,-20.4081961415155
0,0,1.25663706143592,2.67035375555132,8.82840103107152,-17.837470982126
0,0,1.25663706143592,2.82743338823081,6.21873788581385,-15.740824846014
0,0,1.25663706143592,2.9845130209103,3.9711927954942,-13.930662351383
0,0,1.25663706143592,3.14159265358979,2.20824800216037,-12.5758771276528
0,0,1.25663706143592,3.29867228626928,1.06399152086998,-11.8532948466178
0,0,1.25663706143592,3.45575191894877,0.669984751788974,-11.8107441311819
0,0,1.25663706143592,3.61283155162826,1.1348532844182,-12.2825371017969
0,0,1.25663706143592,3.76991118430775,2.52189813995815,-13.4113369917044
0,0,1.25663706143592,3.92699081698724,4.83173594225548,-15.3524741551145
0,0,1.25663706143592,4.08407044966673,7.99611898172977,-18.1188531729261
0,0,1.25663706143592,4.24115008234622,11.8844878255593,-21.3819931954687
0,0,1.25663706143592,4.39822971502571,16.319813643637,-25.4717320418403
0,0,1.25663706143592,4.5553093477052,21.0982746054997,-30.1963848601603
0,0,1.25663706143592,4.71238898038469,26.0822848762522,-35.4365289714022
0,0,1.25663706143592,4.86946861306418,31.0853623016818,-41.0832748652456
0,0,1.25663706143592,5.02654824574367,35.8343240036533,-47.0113938487958
0,0,1.25663706143592,5.18362787842316,40.1726815751845,-52.9848373484045
0,0,1.25663706143592,5.34070751110265,43.9796174158151,-58.8133066229311
0,0,1.25663706143592,5.49778714378214,47.1713827600155,-64.2423041984725
0,0,1.25663706143592,5.65486677646163,49.6994680619214,-69.1926924636157
0,0,1.25663706143592,5.81194640914112,51.5463961087868,-73.5964653260158
0,0,1.25663706143592,5.96902604182061,52.7201516678816,-77.5527570951392
0,0,1.25663706143592,6.1261056745001,53.2482044664526,-81.1574085427315
0,0,1.25663706143592,6.28318530717959,53.1718582488385,-84.4547790028284
0,0,1.41371669411541,0,51.897715861013,-79.9941910530146
0,0,1.41371669411541,0.314159265358979,48.7887517115292,-71.4823320658026
0,0,1.41371669411541,0.471238898038469,46.6685738819907,-66.7497632520493
0,0,1.41371669411541,0.628318530717959,44.2436043155396,-61.9916569389814
0,0,1.41371669411541,0.785398163397448,41.5647901141743,-57.3053171893776
0,0,1.41371669411541,0.942477796076938,38.6796878424806,-52.7584364209398
0,0,1.41371669411541,1.09955742875643,35.6322145114563,-48.2060148790931
0,0,1.41371669411541,1.25663706143592,32.4627235487808,-43.810904934226
0,0,1.41371669411541,1.41371669411541,29.2084541502627,-39.6489634699662
0,0,1.41371669411541,1.5707963267949,25.9931884572384,-35.7498864297852
0,0,1.41371669411541,1.72787595947439,22.7755536611031,-31.9027419997418
0,0,1.41371669411541,1.88495559215388,19.5705933618804,-28.2843340947534
0,0,1.41371669411541,2.04203522483337,16.4163747954337,-24.9996414082596
0,0,1.41371669411541,2.19911485751286,13.3588636345465,-22.0864861400057
0,0,1.41371669411541,2.35619449019234,10.4557134198012,-19.2700540092756
0,0,1.41371669411541,2.51327412287183,7.7799127874903,-16.8571727309588
0,0,1.41371669411541,2.67035375555132,5.42238277618127,-14.9423706417665
0,0,1.41371669411541,2.82743338823081,3.52681708067198,-13.5745472403845
0,0,1.41371669411541,2.9845130209103,2.16524599713581,-12.5118431007002
0,0,1.41371669411541,3.14159265358979,1.45895094267607,-12.0449617006552
0,0,1.41371669411541,3.29867228626928,1.51790192641674,-12.2833862112957
0,0,1.41371669411541,3.45575191894877,2.45539531070902,-13.2650366897821
0,0,1.41371669411541,3.61283155162826,4.31533058255349,-14.8034138453479
0,0,1.41371669411541,3.76991118430775,7.04182920864159,-17.0445464324082
0,0,1.41371669411541,3.92699081698724,10.5378409250417,-20.1055804774355
0,0,1.41371669411541,4.08407044966673,14.6540429258178,-23.8771737313576
0,0,1.41371669411541,4.24115008234622,19.2056442986775,-28.1787101174233
0,0,1.41371669411541,4.39822971502571,23.9907872636755,-33.2181148603403
0,0,1.41371669411541,4.5553093477052,28.8254043666018,-38.5516148243256
0,0,1.41371669411541,4.71238898038469,33.6208749804033,-44.3041056829491
0,0,1.41371669411541,4.86946861306418,38.0941983980915,-50.2120644675641
0,0,1.41371669411541,5.02654824574367,42.1088750764779,-56.057856958078
0,0,1.41371669411541,5.18362787842316,45.5632944410662,-61.6740631486781
0,0,1.41371669411541,5.34070751110265,48.3907896443915,-66.790495092855
0,0,1.41371669411541,5.49778714378214,50.5569472223525,-71.4121921629474
0,0,1.41371669411541,5.65486677646163,52.0550546005343,-75.4174457779868
0,0,1.41371669411541,5.81194640914112,52.9006319379763,-79.0330542261238
0,0,1.41371669411541,5.96902604182061,53.1258681428152,-82.286877702579
0,0,1.41371669411541,6.1261056745001,52.774538581549,-83.4606989758876
0,0,1.41371669411541,6.28318530717959,51.897715861013,-79.9941910530146
0,0,1.5707963267949,0,49.9878056661417,-74.6401918517846
0,0,1.5707963267949,0.314159265358979,45.7312438930167,-65.1965189844283
0,0,1.5707963267949,0.471238898038469,43.1380242576996,-60.3049210952109
0,0,1.5707963267949,0.628318530717959,40.3037278469379,-55.5175904534514
0,0,1.5707963267949,0.785398163397448,37.275709801028,-50.8924682997282
0,0,1.5707963267949,0.942477796076938,34.139432851317,-46.4408309394405
0,0,1.5707963267949,1.09955742875643,30.9513914640321,-41.9920209033904
0,0,1.5707963267949,1.25663706143592,27.6889344691853,-37.7832352014109
0,0,1.5707963267949,1.41371669411541,24.3852428085285,-33.8440281799903
0,0,1.5707963267949,1.5707963267949,21.073569821811,-30.1437688614951
0,0,1.5707963267949,1.72787595947439,17.7896738195667,-26.491883464914
0,0,1.5707963267949,1.88495559215388,14.5749465002404,-23.1837605680783
0,0,1.5707963267949,2.04203522483337,11.5072270690286,-20.2617229597434
0,0,1.5707963267949,2.19911485751286,8.66440262265439,-17.6760343302805
0,0,1.5707963267949,2.35619449019234,6.07138469895898,-15.2841548675972
0,0,1.5707963267949,2.51327412287183,3.82812707486941,-13.4176115515228
0,0,1.5707963267949,2.67035375555132,2.05216156537004,-12.1303863365503
0,0,1.5707963267949,2.82743338823081,0.872101949021868,-11.4727214381981
0,0,1.5707963267949,2.9845130209103,0.414676493234694,-11.1480411425506
0,0,1.5707963267949,3.14159265358979,0.785871028851545,-11.5643764639292
0,0,1.5707963267949,3.29867228626928,2.04992865796655,-12.762631175956
0,0,1.5707963267949,3.45575191894877,4.26292222293293,-14.7678821908866
0,0,1.5707963267949,3.61283155162826,7.39517576084356,-17.3614972666537
0,0,1.5707963267949,3.76991118430775,11.2686159539854,-20.6949119401234
0,0,1.5707963267949,3.92699081698724,15.7116045641416,-24.8438203957567
0,0,1.5707963267949,4.08407044966673,20.5236827526145,-29.5602247484434
